Sample	Rawname	Barcode	Pedigree	Genotype	FW	Run	Batch	pyruvate	valine	leucine	isoleucine	glycerate	fumarate	threonine	beta-alanine	homoserine	aspartate	GABA	threonate	alpha-ketoglutarate	asparagine	glycerol-1-P	shikimate	ornithine	citrulline	citrate	allantoin	lysine	hydroxycinnamate	tryosine	sacchalic_acid	mucic_acid	caffeic_acid	glucose-6-P	turanose	maltose	chlorogenic_acid_1	galactinol	chlorogenic_acid_2	chlorogenic_acid_3	raffinose	phosphate	glycine	serine	malate	glutamate	trans-aconitate	quinic_acid	fructose	glucose	sucrose
MGH251	181205_052	81-251-T8	PI 550518	T8	47.3	1	MGH1	0.385356461	2.899140156	4.8637546	4.974927377	0.768040775	0.968669692	2.853956653	2.045506189	3.331258767	1.363902668	2.847713596	1.206502165	0.592518635	3.274768245	1.011869984	0.64001084	3.43083397	3.942715034	1.79000669	3.106051443	4.056925334	1.082942463	2.889503498	2.944016272	1.679278107	1.895379218	1.606743	1.053566068	0.950670891	1.540368086	1.574095895	3.192042955	0.684312887	0.909197554	1.732259312	1.502223642	1.421681128	0.526495969	0.721892139	0.587568037	0.514774774	1.226577361	0.806210411	0.980067616
MGH252	181205_053	81-252-MS1334	Ames 24752	MS1334	46.1	1	MGH1	0.959636074	1.524745602	1.765364415	1.584893074	0.735183721	1.029781419	1.103346453	0.731054839	1.273447652	1.183332612	1.210972951	1.952305553	0.918955848	1.41499024	1.151038512	1.43822684	4.179762109	3.206656906	0.868836374	2.162286779	0.965577328	0.713382504	2.193233232	0.235839359	0.777468737	0.941164478	1.852923709	1.039512776	1.119220158	0.384052487	2.360354143	1.369082873	0.314301137	1.01341157	1.525492209	0.737212298	1.012025197	0.717610063	0.987029303	0.488431035	1.562972646	1.632172796	3.105257753	2.297958953
MGH253	181205_054	81-253-NC340	Ames 27166	NC340	54.1	1	MGH1	2.159762008	0.586694204	0.374865203	0.307111325	0.726403791	0.369365307	0.795902716	0.424829398	0.588835297	0.930713346	1.223894241	0.803417201	1.784989409	1.707019996	1.355204787	1.142575425	0.248256381	0.335006112	0.87596899	3.087250822	0.353517328	1.614444536	0.722704525	1.472528541	0.646738495	0.123961043	1.118139112	0.722438287	0.781251228	0.517986158	0.606150504	0.373700475	0.199106713	1.381816763	1.34272896	0.402299557	0.612013422	1.030785863	0.46390598	1.712062978	0.803421179	1.041072944	0.695617241	1.00920712
MGH254	181205_055	81-254-M162W	Ames 27134	M162W	50.8	1	MGH1	1.019992288	1.917382935	1.718910593	1.535426599	1.146361299	0.391592214	1.587648625	1.993686771	1.102344931	1.017408919	0.876736097	0.573707142	1.131685737	2.443470909	1.098326383	1.100607089	0.454615621	0.444590933	1.097210687	2.768130837	1.526892463	0.668736641	0.797422701	0.950063153	0.70772495	0.929004345	1.260520638	1.071340774	0.863219286	3.944441713	1.442522896	0.427577034	3.638651588	0.593615099	1.381824648	3.16280187	2.002344409	0.441142015	0.425134395	0.362400656	1.133402988	1.35276794	1.51837458	0.75081479
MGH255	181205_056	81-255-CML341	Ames 27102	CML341	47.9	1	MGH1	1.619010069	0.359883732	0.147789038	0.122773887	0.716507385	1.223671539	0.732808978	0.320460626	0.631026586	0.972984214	0.432623961	0.709830028	1.178620738	0.029302808	0.394705572	0.587041736	0.544944668	0.401782187	1.271134743	0.24908706	3.59064815	0.403520994	0.601866256	0.341683369	0.564285174	0.339836473	0.67861952	0.708495611	0.902558968	2.235854896	0.999501543	1.840143982	1.202165359	1.181165354	0.531694154	0.401873391	0.841411936	1.114691371	0.742684355	1.314130147	0.335031091	0.696925754	0.765169235	0.722354187
MGH256	181205_057	81-256-I.A. 18	Ames 21798	I.A. 18	51.2	1	MGH1	2.102530439	0.465987223	0.26794653	0.252885999	1.782546535	1.103723528	0.659024415	1.890246791	0.825481491	1.096665442	0.592564488	1.002757841	1.758216403	0.136359027	1.981895039	1.299035712	0.690520378	0.522509015	0.891034808	0.488868	0.241433512	0.591623207	0.657982878	0.76474585	2.13518939	1.002165492	0.968653232	1.116720147	0.943119683	0.237150434	0.924751837	1.400325083	0.11719606	3.246694215	0.640197871	0.486662638	0.388989879	0.879259743	1.483791133	1.461401259	0.714487534	0.65953177	0.66410576	1.328223161
MGH257	181205_058	81-257-B76	PI 550483	B76	55.7	1	MGH1	0.404885991	1.023398539	0.858967947	0.768656275	0.744977326	0.513914865	0.822959548	1.255217894	0.751047465	0.971542618	1.238425141	0.529510151	0.706653838	2.318121922	1.804340094	0.93957158	0.525717024	0.600927147	0.634398892	1.112361903	0.312952226	0.54011606	0.652173063	1.089932159	0.339348571	0.797180868	1.541998632	0.754072542	1.038643057	0.340009577	1.805927468	1.317363218	2.803715664	1.104030247	1.517350628	1.518497899	1.073738045	0.408690331	0.465894193	0.473165687	0.65039249	0.733234258	1.053776656	0.569743347
MGH258	181205_059	81-258-B79	PI 608766	B79	50.8	1	MGH1	0.607630729	0.579761371	0.329496138	0.333922583	2.418138045	1.011284825	0.402695637	0.351900625	0.442794463	0.962954006	0.497830851	1.078784297	0.976570305	0.116374175	1.064158082	0.932800851	0.526478509	0.347370376	1.072425519	0.761577963	6.155474051	1.333494368	0.592571143	0.479068345	0.621287392	0.193613213	0.62547178	0.926610961	0.747531812	0.308137597	1.015267759	1.771449734	2.164578876	1.388141986	0.177628796	0.3428531	0.614924374	0.880040418	0.500821053	1.382507241	0.917038717	0.640073679	0.705094155	0.681378565
MGH259	181205_060	81-259-NC316	Ames 27154	NC316	55.4	1	MGH1	0.8011587	0.605878003	0.294386977	0.334390078	1.127051609	1.431347145	0.447191071	0.443868374	0.58233368	0.884318694	1.17289899	0.754191941	0.812359317	0.058726387	0.561886538	0.807483632	0.37766206	0.375878618	1.149845044	0.409268406	0.231699752	0.95557551	0.863417643	0.907148553	0.947663455	1.085835723	0.766015859	0.605565413	0.735120922	0.212126342	0.546630215	1.523525919	0.674204552	0.410316216	0.616136292	0.554106348	0.921793105	1.857507649	0.53049869	1.80661325	0.808504007	0.465540946	0.379817787	0.75636948
MGH260	181205_061	81-260-CML69	Ames 28184	CML69	52.1	1	MGH1	0.424860717	0.467591171	0.178747415	0.150424508	1.435178116	0.834460603	0.596386285	1.024313815	1.089069705	0.930086663	0.224083814	1.264945649	0.792199832	0.022181862	0.97998253	1.085221023	0.455781107	0.343972144	1.07334768	0.423576805	0.284974936	0.641384148	0.57674999	1.233462596	2.018269755	0.735118575	0.921930328	0.716398581	1.687640883	1.920925082	0.53184964	0.821637208	2.714062782	0.435287509	0.882412057	0.451684305	0.566768455	1.524794903	0.816256378	3.330351114	0.573390452	0.582285741	0.597191896	1.150264516
MGH261	181205_062	81-261-IV.B. 5	Ames 21851	IV.B. 5	37	1	MGH1	0.265749823	0.653715803	0.259919931	0.430623842	0.392724214	0.644078012	0.590317713	1.264503274	0.747310275	1.098091189	0.641081978	0.337685128	0.25144586	0.60155307	0.575476822	0.419893368	0.333980101	0.263597085	1.072560037	0.809178856	0.272838929	1.001617192	0.444060978	0.392536324	0.756973056	0.827097221	1.668884636	0.47185357	0.690244866	0.222022592	0.217954022	0.322277954	0.435739149	0.304074801	2.352131604	1.409254636	0.618111498	0.523372986	0.437932463	0.396121673	0.424617658	0.307901581	0.303865656	0.594653997
MGH262	181205_063	81-262-Mp339	PI 543916	Mp339	50.1	1	MGH1	2.271001051	0.982739197	0.491781723	0.545189786	1.360918808	1.554334738	0.973969616	1.160505545	0.919279401	1.185925144	0.223267579	0.979034584	1.632437866	0.528788361	1.334119723	1.406163711	1.399603244	1.164945024	1.350347028	0.467521968	0.502254833	0.966880125	0.867862126	0.820985168	0.776288805	1.029088838	1.297887624	1.04622109	1.589259319	0.129415919	2.689156216	0.942076843	0.958675985	1.599473224	0.439573826	0.896551983	1.002914007	1.088235652	0.952075413	0.815580955	0.913521896	2.924528581	1.834446962	1.094586697
MGH263	181205_064	81-263-NC338	Ames 27165	NC338	46.9	1	MGH1	1.1521342	1.031565105	0.66371918	0.584470771	1.655609273	0.605014834	0.513214122	0.817251231	0.563383378	1.17611545	0.724369	1.120944432	1.355958759	0.090803269	0.382983488	0.916687186	0.769123333	0.429990302	1.461896085	0.401268928	0.494888691	0.84955507	0.798137227	0.129110831	0.455382638	1.037102035	0.825395766	0.848394011	1.155194363	0.691842449	1.066787544	2.154827984	0.24459048	0.913439805	0.338461803	1.269589904	0.675802285	0.937949279	0.822140647	2.3237782	0.462680895	0.795728864	1.183058516	1.134544834
MGH264	181205_065	81-264-NC292	Ames 27142	NC292	52.4	1	MGH1	2.327253725	0.913877187	0.316091131	0.305742317	1.117816105	0.98231686	0.685665252	0.478057047	0.942058056	0.957901208	1.281036318	1.050463641	1.547310711	0.024939926	0.205040288	1.098531252	0.484648259	0.359419156	1.247670837	0.149149246	0.255765287	1.009935358	0.772106769	0.903263695	1.037045843	1.328042503	1.009663588	1.012358167	1.149606724	0.415257765	1.475775323	2.212308782	1.554290039	1.193929859	0.329233906	0.638320542	0.925939881	2.389762367	1.079726204	3.35657577	1.281257618	0.875833284	0.923983493	1.537305308
MGH265	181205_066	81-265-CML332	Ames 27100	CML332	47.2	1	MGH1	1.731456319	1.183032901	0.565253894	0.518954578	0.968584847	0.359945529	1.103820322	1.317158531	1.526967597	0.972625756	0.565462199	0.891229239	1.469530947	1.788849977	0.665321318	1.126217402	0.84406147	0.600488997	1.079882419	0.721276402	4.387312506	2.006419784	0.77700352	1.115504497	2.283491086	0.206747596	1.067801022	0.558916653	0.73996598	0.262111248	1.202759936	0.625609639	1.447126832	1.09901802	0.740841242	2.89764966	0.799265915	0.810482451	0.82157791	0.887506948	0.935051098	1.223580229	1.745349516	1.35502189
MGH266	181205_067	81-266-Tx601	Ames 22763	Tx601	50.4	1	MGH1	1.245867186	1.139845955	0.997738021	0.993582018	0.360597179	0.601001455	0.842498934	0.757637119	0.629715571	0.976608803	0.675222536	0.77652007	0.591734926	2.280072045	0.251927532	1.191591164	1.955323367	1.88682274	0.540016673	1.175453289	3.104250217	0.736755763	1.252325341	0.468298391	0.176786409	0.790253314	0.518768366	0.767660529	1.304352622	1.121858895	1.817591006	1.230418663	1.282374725	1.179099283	0.37199832	0.879472664	0.670717375	0.225899621	0.549797949	0.006138028	1.051047711	0.831088289	1.443143546	0.79283635
MGH267	181205_068	81-267-NC264	PI 520774	NC264	54.3	1	MGH1	1.194481669	1.010650609	0.310623532	0.319037563	1.012029229	1.147024721	0.697545718	0.67540878	0.774687144	0.965607349	0.33394247	1.790811749	1.009767956	0.064786666	0.497618755	1.191027204	0.867635039	0.618822466	0.862690687	0.113374447	0.958691678	0.835014088	0.601926305	0.731922185	0.398637334	0.893624891	0.975577521	0.954735246	2.549926486	1.393414672	0.758360034	2.054550569	2.005560109	0.955972244	0.661262417	0.93415418	0.397691455	1.064418938	0.914544428	2.312689728	2.026039227	1.924035026	1.945809521	1.320575724
MGH268	181205_069	81-268-HP301	PI 587131	HP301	53.8	1	MGH1	1.305484926	0.789315164	0.412596788	0.396173899	0.875242033	0.643969762	0.501014884	0.581544811	0.741930524	0.905340803	0.092682404	0.860192797	1.042912703	0.012454132	0.183436999	1.116890537	0.512914786	0.476995011	1.185580124	0.14590077	1.476311104	0.713158582	0.730312822	0.213961565	1.653388344	0.85984323	0.863561329	1.168338286	1.079890061	0.218331545	0.215371593	1.777979926	1.032463122	0.682734506	0.284472034	0.349409831	0.261896287	1.295532281	0.837572587	2.093536183	1.318630255	2.065227182	1.337707398	1.969901496
MGH269	181205_070	81-269-Ms71	PI 587137	Ms71	46.9	1	MGH1	0.697508585	0.988538833	1.234232519	1.02836779	0.671635797	0.438365851	0.770330805	0.826798741	0.941554488	1.031335912	1.372100868	0.733861183	0.680982146	0.504429741	0.95579129	1.079256087	0.933891138	1.240855507	0.856057904	0.927480883	0.662760626	0.829913578	1.092254687	0.127955875	0.579631936	1.039309482	1.429605174	0.848268394	0.956564152	0.264669138	0.308530903	1.287990168	2.561600993	0.308230469	1.656423161	0.577837228	0.716118076	0.708615676	0.765461371	0.70370027	0.619619765	1.286542589	0.935650448	0.795362724
MGH270	181205_071	81-270-B64	PI 550440	B64	49	1	MGH1	0.336449211	0.942191888	0.428486355	0.5283429	0.503907997	1.066919868	0.599930419	1.493011448	1.482455811	0.893179343	1.227820664	1.831544456	0.804134329	0.101585334	0.217546013	0.998020855	0.213610057	0.306473766	0.67874882	1.874367458	0.423562471	0.602543214	0.90488959	0.828652664	1.172219151	0.768520897	1.179553716	0.722823824	0.692406008	0.167602794	0.416784732	0.134268547	1.021008332	0.679759591	0.708254028	1.379487863	0.744102237	0.53612485	0.599744442	0.137847678	0.514778727	0.556779764	0.710177896	0.84432127
MGH271	181205_072	81-271-Zacatecas 39A	Ames 8260	Zacatecas 39A	46.9	1	MGH1	1.405153637	0.599640337	0.676605878	0.5669615	1.041990032	0.340118474	0.767946282	0.375296317	0.740686213	1.707636045	0.833828779	0.757683742	1.235869152	0.086047439	0.741988646	0.540431923	0.749378567	0.657666927	0.94774676	1.561762001	0.384975343	1.361214187	0.661628926	2.291459516	1.287049787	1.544291715	1.08239561	0.676983449	0.64448005	0.926528148	0.151925817	0.238232506	0.740746858	0.191200205	0.567097162	0.378273797	0.455835032	0.260498126	0.230150592	0.122078253	0.291305775	0.330897547	0.356151194	0.399814732
MGH272	181205_073	81-272-CI3A	Ames 26116	CI3A	40	1	MGH1	2.045822891	2.065817202	1.150822294	1.040376982	1.262000924	0.692241919	1.254610886	0.878230519	1.464557263	1.291691355	1.712866438	0.784886251	2.019098222	1.248728542	0.512984282	1.45236872	1.291787289	0.745425067	1.392410631	0.581281261	0.473128011	0.665502411	1.270736442	0.68443875	0.857715551	0.836433102	1.404452581	1.336401391	0.985199967	0.095930071	0.109946835	0.723678513	0.189068596	0.13294388	1.286454887	2.544756256	1.706122557	0.691009282	1.153315837	0.278398284	1.278372623	1.39837835	1.802746637	1.336683668
MGH273	181205_074	81-273-NC326	Ames 27159	NC326	50.5	1	MGH1	1.565010207	1.897244767	1.78747913	1.812993581	0.7388346	1.060873258	1.090182282	1.215669674	0.942060271	1.25333753	3.665235969	0.758103064	1.08720551	0.159412158	0.683717553	1.261759924	0.583132924	0.665579355	1.279793925	1.053240949	0.595710414	0.932132333	2.590512878	1.748838489	1.098161955	0.934364455	1.358740492	1.080579423	1.251060019	3.92207546	1.525143909	2.905054491	2.113275547	1.430448971	0.436168118	0.968988069	1.405862301	1.68367831	0.767743866	2.036889163	1.030242986	0.761227922	0.669421846	1.041598669
MGH275	181205_075	81-275-Puebla 19	PI 620846	Puebla 19	55.5	1	MGH1	1.319614665	0.494934694	0.438676098	0.567920855	0.683485396	1.221131573	0.424675536	0.483496571	0.259898082	0.99294028	0.041387967	0.841023615	0.997961264	0.014338488	0.794790123	1.199972597	0.224973568	0.165950479	1.146060506	0.055373787	0.320345882	0.567406246	0.476209017	0.717740798	0.585427293	0.521184469	0.673990607	0.40475143	0.650844008	0.313151679	0.467505378	1.741597325	0.323181862	1.152770267	0.411601847	0.416472019	0.204112969	1.132041866	0.481678981	1.718822882	0.480634951	0.691252169	1.081530282	0.985005206
MGH276	181205_076	81-276-Mo.G	Ames 27136	MoG	52.9	1	MGH1	0.99323876	1.189724987	1.243074696	1.170439074	0.60175954	1.826693187	0.740626309	1.34203427	0.529109978	0.875050913	3.218915402	0.88576284	0.765695883	0.370318067	0.379164197	0.407933963	1.203581002	1.633738314	1.102753473	1.632848158	0.57243836	0.527610957	1.670177491	2.017168142	0.007409723	0.850608152	1.457427189	0.710328156	0.805336616	1.928822545	1.694923624	2.053365431	0.315378877	3.323115708	0.685653243	0.366633236	0.487735874	0.591795017	0.775873497	0.419722581	0.459384408	1.093193117	0.943232588	0.979777391
MGH277	181205_077	81-277-NC372	Ames 27182	NC372	29.3	1	MGH1	1.376135598	1.613508485	0.857668019	0.835636297	0.626818546	1.033762966	0.637028427	0.869798082	0.593413974	1.818527518	1.694078805	0.932495802	1.051191779	0.203846648	0.49956042	0.912364849	0.459307579	0.548300149	1.053853752	1.181193091	0.450965913	0.99357065	1.918508563	0.859245681	0.71985366	1.448225532	0.856406123	0.819801873	0.795129869	0.689065126	0.315424139	3.991253828	0.883352591	0.574094	0.614876423	0.877869992	1.319955088	1.00110405	0.569349307	0.460935915	0.948561822	0.552996643	0.631023586	0.847403607
MGH278	181205_078	81-278-CMV3	Ames 27104	CMV3	34	1	MGH1	0.114280127	4.343056829	5.794117607	7.29094592	0.887721501	0.301651523	3.988293032	3.18233436	3.026836813	1.146474971	1.007298153	1.101191379	0.183984108	3.861445358	3.825087353	0.197944765	6.832656342	4.517780777	1.816900999	5.540246843	7.887799586	1.006391705	2.349462534	1.89134494	1.152008057	1.04261516	1.939415705	2.907409425	0.950146698	2.324952952	3.47584765	0.051506223	0.648968516	3.585185521	7.720022086	2.041463453	3.207537641	0.179126329	0.981169236	0.055223567	0.083089068	2.095389826	1.001446488	1.363232759
MGH279	181205_079	81-279-Tzi18	PI 506253	Tzi18	50.8	1	MGH1	0.632772803	0.285678118	0.352090363	0.3149987	0.570492459	0.541081398	0.304594608	0.228270273	0.178936114	0.366369293	0.474578751	2.712485977	0.312232798	0.006590806	0.311636548	1.058561562	0.076499749	0.131451918	0.821090521	0.012570015	0.046119582	0.545012787	0.185499633	0.557902473	2.073798191	0.386487682	0.272794637	0.389821955	0.472011796	0.090942883	0.489511085	0.349991676	0.013647458	1.408876807	0.378101509	0.354905285	0.440016142	0.888787052	0.434629309	2.12116438	0.537759035	0.66299434	0.839541692	1.145483949
MGH280	181205_080	81-280-I.B. 25	Ames 21829	I.B. 25	49.2	1	MGH1	1.591699445	1.261128203	0.789037553	0.833946182	0.956851122	0.624921024	1.317690933	1.605319907	0.886968404	1.159718108	1.003822994	0.850136406	1.312580185	0.179053322	1.007287596	1.382022943	0.659920693	0.629948229	1.11132773	0.678247503	0.326747793	0.652605106	0.86759664	0.646063233	0.455572045	0.969312217	1.209259929	0.810950063	0.880101402	0.35875093	0.768738603	1.210040687	1.029564778	1.451692535	0.727485972	0.915262664	0.681911719	0.69777048	1.952608275	0.520119408	0.859163764	0.58442931	0.443282119	1.621979577
MGH88	181210_005	81-088-Guanajuato 79A	PI 620795	Guanajuato 79A	9.2	2	MGH1	0.321125776	1.549039693	0.823210912	1.36433046	0.662086715	3.192685726	0.848592261	0.546372602	1.269185131	4.932929509	0.209856029	1.02775234	0.220797594	11.90467296	0.382021985	0.237787804	0.4881907	0.646236049	4.419351855	6.114706246	0.380226205	2.529999186	0.434263337	1.832245807	1.53949018	1.957567968	0.319200442	0.696898505	0.451580376	NA	0.077197222	0.013081661	0.043716485	0.110577845	0.741912451	1.101566604	1.014977429	0.612310942	0.434819174	0.307848546	0.39402307	0.06414275	0.056221279	0.296494777
MGH89	181210_006	81-089-F2	PI 257506	F2	50	2	MGH1	0.33841316	0.538233804	0.565342189	0.622766113	0.933101009	0.728929807	0.639533795	0.451446227	0.56934396	1.182025756	0.944898272	1.029949531	0.275403965	0.163195492	0.74647057	1.448166782	0.604189838	0.848765019	0.647528081	1.12854021	0.490107395	0.315439563	0.550484917	1.349163068	0.431491226	0.299407467	0.339268197	0.928319195	0.639016701	0.361347407	0.491269937	1.309285335	1.271807261	0.231173833	0.543210051	0.545089275	0.679142434	0.647785253	0.548615899	1.102434364	1.721449159	1.692956982	1.380052342	0.99674601
MGH90	181210_007	81-090-Tzi11	PI 540745	Tzi11	52.7	2	MGH1	0.498090553	0.507486046	0.406326398	0.27514892	1.929423099	2.232296619	0.405662812	0.308942614	0.679849626	0.996203042	0.825176855	1.247263319	0.730920939	0.253959629	0.795986192	1.228914271	0.611540333	1.898439818	1.036442857	0.069668986	0.395706501	2.2272771	0.518889419	0.703808421	1.693162665	0.013926666	0.608071745	0.873344602	0.553630898	0.045844357	0.973116979	0.101200697	0.358438816	2.479785757	1.155810262	0.374965368	0.534213619	1.661757003	0.864226232	1.779330596	1.931458381	1.273814307	1.127387902	1.127620029
MGH91	181210_008	81-091-38-11	Ames 26604	38-11Goodman-Buckler	51.4	2	MGH1	0.477585412	2.371505374	4.974426727	3.552597411	0.783493874	1.361077755	1.95772864	3.113596649	1.073288306	1.127909495	2.463444375	1.151979782	0.494687768	2.712857867	1.341725923	0.464831389	1.30280459	1.719694819	1.459930063	1.97333121	2.08382861	1.733185892	2.081631032	1.405550731	0.530985716	0.696744575	0.708498194	0.832336007	0.824579315	6.652941406	0.658187467	2.608316534	0.267285113	0.946425801	0.900645631	0.737721151	1.081025034	0.938658944	1.923555752	1.031117748	0.673597031	1.354941176	0.692452201	0.783036387
